"Dist Code","Year","State Code","State Name","Dist Name","WHEAT YIELD (Kg per ha)"
"131","1989","3","Gujarat","Kheda","1526.13"
"131","1990","3","Gujarat","Kheda","1832.5"
"131","1991","3","Gujarat","Kheda","2011.76"
"131","1992","3","Gujarat","Kheda","1895.01"
"131","1993","3","Gujarat","Kheda","1915.31"
"131","1994","3","Gujarat","Kheda","2112.68"
"131","1995","3","Gujarat","Kheda","1849.25"
"131","1996","3","Gujarat","Kheda","1959.02"
"131","1997","3","Gujarat","Kheda","1879.73"
"131","1998","3","Gujarat","Kheda","2056.2"
"131","1999","3","Gujarat","Kheda","2079.49"
"131","2000","3","Gujarat","Kheda","2205.78"
"131","2001","3","Gujarat","Kheda","2385.69"
"131","2002","3","Gujarat","Kheda","1964.74"
"131","2003","3","Gujarat","Kheda","2442.21"
"131","2004","3","Gujarat","Kheda","2287.93"
"131","2005","3","Gujarat","Kheda","2338.88"
"131","2006","3","Gujarat","Kheda","2020.94"
"131","2007","3","Gujarat","Kheda","2810.38"
"131","2008","3","Gujarat","Kheda","2117.7"
"131","2009","3","Gujarat","Kheda","2350.62"
"131","2010","3","Gujarat","Kheda","2684.05"
"131","2011","3","Gujarat","Kheda","2740.59"
"131","2012","3","Gujarat","Kheda","2693.44"
"131","2013","3","Gujarat","Kheda","2658.92"
"131","2014","3","Gujarat","Kheda","2705.57"
"131","2015","3","Gujarat","Kheda","2830.74"
"131","2016","3","Gujarat","Kheda","2921.82"
"131","2017","3","Gujarat","Kheda","2892.25"
"132","1970","3","Gujarat","Kutch","1686.57"
"132","1971","3","Gujarat","Kutch","1419.64"
"132","1972","3","Gujarat","Kutch","1649.64"
"132","1973","3","Gujarat","Kutch","2057.47"
"132","1974","3","Gujarat","Kutch","1681.32"
"132","1975","3","Gujarat","Kutch","1769.23"
"132","1976","3","Gujarat","Kutch","1650.6"
"132","1977","3","Gujarat","Kutch","2012.05"
"132","1978","3","Gujarat","Kutch","2167.88"
"132","1979","3","Gujarat","Kutch","1941.49"
"132","1980","3","Gujarat","Kutch","2427.63"
"132","1981","3","Gujarat","Kutch","1733.03"
"132","1982","3","Gujarat","Kutch","1952.15"
"132","1983","3","Gujarat","Kutch","2590.43"
"132","1984","3","Gujarat","Kutch","2756.1"
"132","1985","3","Gujarat","Kutch","2983.87"
"132","1986","3","Gujarat","Kutch","2923.08"
"132","1987","3","Gujarat","Kutch","2222.22"
"132","1988","3","Gujarat","Kutch","2880.28"
"132","1989","3","Gujarat","Kutch","1971.43"
"132","1990","3","Gujarat","Kutch","2478.26"
"132","1991","3","Gujarat","Kutch","2989.47"
"132","1992","3","Gujarat","Kutch","2344.0"
"132","1993","3","Gujarat","Kutch","2628.57"
"132","1994","3","Gujarat","Kutch","2688.0"
"132","1995","3","Gujarat","Kutch","2547.37"
"132","1996","3","Gujarat","Kutch","2500.0"
"132","1997","3","Gujarat","Kutch","2992.06"
"132","1998","3","Gujarat","Kutch","2779.41"
"132","1999","3","Gujarat","Kutch","2821.62"
"132","2000","3","Gujarat","Kutch","2454.55"
"132","2001","3","Gujarat","Kutch","2639.71"
"132","2002","3","Gujarat","Kutch","2438.27"
"132","2003","3","Gujarat","Kutch","2752.94"
"132","2004","3","Gujarat","Kutch","2263.57"
"132","2005","3","Gujarat","Kutch","2569.62"
"132","2006","3","Gujarat","Kutch","2600.0"
"132","2007","3","Gujarat","Kutch","2791.39"
"132","2008","3","Gujarat","Kutch","2746.27"
"132","2009","3","Gujarat","Kutch","2837.94"
"132","2010","3","Gujarat","Kutch","2787.36"
"132","2011","3","Gujarat","Kutch","2934.64"
"132","2012","3","Gujarat","Kutch","3063.55"
"132","2013","3","Gujarat","Kutch","3292.55"
"132","2014","3","Gujarat","Kutch","3010.83"
"132","2015","3","Gujarat","Kutch","2856.19"
"132","2016","3","Gujarat","Kutch","2823.6"
"132","2017","3","Gujarat","Kutch","2897.13"
"133","1970","3","Gujarat","Mehsana","1871.66"
"133","1971","3","Gujarat","Mehsana","1808.57"
"133","1972","3","Gujarat","Mehsana","1938.14"
"133","1973","3","Gujarat","Mehsana","2184.97"
"133","1974","3","Gujarat","Mehsana","2725.61"
"133","1975","3","Gujarat","Mehsana","2140.94"
"133","1976","3","Gujarat","Mehsana","1868.7"
"133","1977","3","Gujarat","Mehsana","1875.14"
"133","1978","3","Gujarat","Mehsana","2740.59"
"133","1979","3","Gujarat","Mehsana","2447.12"
"133","1980","3","Gujarat","Mehsana","2528.41"
"133","1981","3","Gujarat","Mehsana","1667.86"
"133","1982","3","Gujarat","Mehsana","2148.36"
"133","1983","3","Gujarat","Mehsana","2487.89"
"133","1984","3","Gujarat","Mehsana","2362.53"
"133","1985","3","Gujarat","Mehsana","2505.34"
"133","1986","3","Gujarat","Mehsana","2557.88"
"133","1987","3","Gujarat","Mehsana","2256.41"
"133","1988","3","Gujarat","Mehsana","3158.59"
"133","1989","3","Gujarat","Mehsana","2437.5"
"133","1990","3","Gujarat","Mehsana","2910.43"
"133","1991","3","Gujarat","Mehsana","2923.56"
"133","1992","3","Gujarat","Mehsana","2548.91"
"133","1993","3","Gujarat","Mehsana","2439.02"
"133","1994","3","Gujarat","Mehsana","3118.15"
"133","1995","3","Gujarat","Mehsana","2630.96"
"133","1996","3","Gujarat","Mehsana","2902.53"
"133","1997","3","Gujarat","Mehsana","2672.91"
"133","1998","3","Gujarat","Mehsana","2721.87"
"133","1999","3","Gujarat","Mehsana","2837.95"
"133","2000","3","Gujarat","Mehsana","2631.98"
"133","2001","3","Gujarat","Mehsana","2891.01"
"133","2002","3","Gujarat","Mehsana","2411.21"
"133","2003","3","Gujarat","Mehsana","2766.21"
"133","2004","3","Gujarat","Mehsana","2702.25"
"133","2005","3","Gujarat","Mehsana","2839.91"
"133","2006","3","Gujarat","Mehsana","2679.91"
"133","2007","3","Gujarat","Mehsana","2980.24"
"133","2008","3","Gujarat","Mehsana","2409.32"
"133","2009","3","Gujarat","Mehsana","2966.23"
"133","2010","3","Gujarat","Mehsana","3140.0"
"133","2011","3","Gujarat","Mehsana","3165.68"
"133","2012","3","Gujarat","Mehsana","3128.38"
"133","2013","3","Gujarat","Mehsana","3165.13"
"133","2014","3","Gujarat","Mehsana","2984.93"
"133","2015","3","Gujarat","Mehsana","2888.09"
"133","2016","3","Gujarat","Mehsana","2977.72"
"133","2017","3","Gujarat","Mehsana","3150.45"
"134","1970","3","Gujarat","Panchmahal","1165.29"
"134","1971","3","Gujarat","Panchmahal","1422.13"
"134","1972","3","Gujarat","Panchmahal","1378.88"
"134","1973","3","Gujarat","Panchmahal","1666.67"
"134","1974","3","Gujarat","Panchmahal","1337.75"
"134","1975","3","Gujarat","Panchmahal","1487.8"
"134","1976","3","Gujarat","Panchmahal","1153.19"
"134","1977","3","Gujarat","Panchmahal","1526.53"
"134","1978","3","Gujarat","Panchmahal","1533.13"
"134","1979","3","Gujarat","Panchmahal","1933.33"
"134","1980","3","Gujarat","Panchmahal","1460.08"
"134","1981","3","Gujarat","Panchmahal","2224.9"
"134","1982","3","Gujarat","Panchmahal","2038.61"
"134","1983","3","Gujarat","Panchmahal","2009.26"
"134","1984","3","Gujarat","Panchmahal","2564.36"
"134","1985","3","Gujarat","Panchmahal","1645.91"
"134","1986","3","Gujarat","Panchmahal","2055.56"
"134","1987","3","Gujarat","Panchmahal","1833.33"
"134","1988","3","Gujarat","Panchmahal","2314.66"
"134","1989","3","Gujarat","Panchmahal","1474.04"
"134","1990","3","Gujarat","Panchmahal","1888.02"
"134","1991","3","Gujarat","Panchmahal","1732.43"
"134","1992","3","Gujarat","Panchmahal","1753.89"
"134","1993","3","Gujarat","Panchmahal","1712.77"
"134","1994","3","Gujarat","Panchmahal","2047.62"
"134","1995","3","Gujarat","Panchmahal","1821.09"
"134","1996","3","Gujarat","Panchmahal","2451.27"
"134","1997","3","Gujarat","Panchmahal","1865.29"
"134","1998","3","Gujarat","Panchmahal","2115.76"
"134","1999","3","Gujarat","Panchmahal","1815.6"
"134","2000","3","Gujarat","Panchmahal","1869.57"
"134","2001","3","Gujarat","Panchmahal","1773.33"
"134","2002","3","Gujarat","Panchmahal","1695.65"
"134","2003","3","Gujarat","Panchmahal","2021.94"
"134","2004","3","Gujarat","Panchmahal","1978.86"
"134","2005","3","Gujarat","Panchmahal","2123.84"
"134","2006","3","Gujarat","Panchmahal","1867.95"
"134","2007","3","Gujarat","Panchmahal","2193.96"
"134","2008","3","Gujarat","Panchmahal","1468.75"
"134","2009","3","Gujarat","Panchmahal","1761.41"
"134","2010","3","Gujarat","Panchmahal","2019.46"
"134","2011","3","Gujarat","Panchmahal","2402.11"
"134","2012","3","Gujarat","Panchmahal","3127.56"
"134","2013","3","Gujarat","Panchmahal","1844.61"
"134","2014","3","Gujarat","Panchmahal","2053.95"
"134","2015","3","Gujarat","Panchmahal","1656.33"
"134","2016","3","Gujarat","Panchmahal","1793.16"
"134","2017","3","Gujarat","Panchmahal","2319.69"
"135","1970","3","Gujarat","Rajkot","2396.75"
"135","1971","3","Gujarat","Rajkot","1970.67"
"135","1972","3","Gujarat","Rajkot","1557.89"
"135","1973","3","Gujarat","Rajkot","1645.83"
"135","1974","3","Gujarat","Rajkot","1527.27"
"135","1975","3","Gujarat","Rajkot","1587.94"
"135","1976","3","Gujarat","Rajkot","1738.22"
"135","1977","3","Gujarat","Rajkot","2431.75"
"135","1978","3","Gujarat","Rajkot","2459.02"
"135","1979","3","Gujarat","Rajkot","2080.21"
"135","1980","3","Gujarat","Rajkot","2839.04"
"135","1981","3","Gujarat","Rajkot","3016.27"
"135","1982","3","Gujarat","Rajkot","2574.0"
"135","1983","3","Gujarat","Rajkot","2964.66"
"135","1984","3","Gujarat","Rajkot","2713.61"
"135","1985","3","Gujarat","Rajkot","2058.14"
"135","1986","3","Gujarat","Rajkot","2250.0"
"135","1987","3","Gujarat","Rajkot","1000.0"
"135","1988","3","Gujarat","Rajkot","3299.52"
"135","1989","3","Gujarat","Rajkot","1946.72"
"135","1990","3","Gujarat","Rajkot","2450.29"
"135","1991","3","Gujarat","Rajkot","2446.72"
"135","1992","3","Gujarat","Rajkot","3083.93"
"135","1993","3","Gujarat","Rajkot","1987.26"
"135","1994","3","Gujarat","Rajkot","3697.92"
"135","1995","3","Gujarat","Rajkot","3095.65"
"135","1996","3","Gujarat","Rajkot","3340.98"
"135","1997","3","Gujarat","Rajkot","3620.93"
"135","1998","3","Gujarat","Rajkot","3284.81"
"135","1999","3","Gujarat","Rajkot","2968.75"
"135","2000","3","Gujarat","Rajkot","2281.25"
"135","2001","3","Gujarat","Rajkot","2635.14"
"135","2002","3","Gujarat","Rajkot","2684.21"
"135","2003","3","Gujarat","Rajkot","4029.08"
"135","2004","3","Gujarat","Rajkot","2866.07"
"135","2005","3","Gujarat","Rajkot","3645.86"
"135","2006","3","Gujarat","Rajkot","3629.45"
"135","2007","3","Gujarat","Rajkot","3766.78"
"135","2008","3","Gujarat","Rajkot","3276.29"
"135","2009","3","Gujarat","Rajkot","3798.03"
"135","2010","3","Gujarat","Rajkot","3985.31"
"135","2011","3","Gujarat","Rajkot","3967.49"
"135","2012","3","Gujarat","Rajkot","3569.44"
"135","2013","3","Gujarat","Rajkot","4283.92"
"135","2014","3","Gujarat","Rajkot","4105.8"
"135","2015","3","Gujarat","Rajkot","3637.85"
"135","2016","3","Gujarat","Rajkot","3603.82"
"135","2017","3","Gujarat","Rajkot","3589.12"
"136","1970","3","Gujarat","Sabarkantha","1886.9"
"136","1971","3","Gujarat","Sabarkantha","2033.64"
"136","1972","3","Gujarat","Sabarkantha","1384.86"
"136","1973","3","Gujarat","Sabarkantha","2027.78"
"136","1974","3","Gujarat","Sabarkantha","2048.86"
"136","1975","3","Gujarat","Sabarkantha","2513.23"
"136","1976","3","Gujarat","Sabarkantha","1904.76"
"136","1977","3","Gujarat","Sabarkantha","2475.0"
"136","1978","3","Gujarat","Sabarkantha","2075.1"
"136","1979","3","Gujarat","Sabarkantha","2529.55"
"136","1980","3","Gujarat","Sabarkantha","2538.46"
"136","1981","3","Gujarat","Sabarkantha","2169.89"
"136","1982","3","Gujarat","Sabarkantha","2057.69"
"136","1983","3","Gujarat","Sabarkantha","1965.91"
"136","1984","3","Gujarat","Sabarkantha","2332.54"
"136","1985","3","Gujarat","Sabarkantha","2280.0"
"136","1986","3","Gujarat","Sabarkantha","2166.13"
"136","1987","3","Gujarat","Sabarkantha","1909.09"
"136","1988","3","Gujarat","Sabarkantha","2247.42"
"136","1989","3","Gujarat","Sabarkantha","1954.44"
"136","1990","3","Gujarat","Sabarkantha","2682.09"
"136","1991","3","Gujarat","Sabarkantha","2292.11"
"136","1992","3","Gujarat","Sabarkantha","2128.25"
"136","1993","3","Gujarat","Sabarkantha","2149.01"
"136","1994","3","Gujarat","Sabarkantha","2585.71"
"136","1995","3","Gujarat","Sabarkantha","2368.42"
"136","1996","3","Gujarat","Sabarkantha","2411.3"
"136","1997","3","Gujarat","Sabarkantha","2392.64"
"136","1998","3","Gujarat","Sabarkantha","2451.83"
"136","1999","3","Gujarat","Sabarkantha","1920.3"
"136","2000","3","Gujarat","Sabarkantha","1769.56"
"136","2001","3","Gujarat","Sabarkantha","1805.62"
"136","2002","3","Gujarat","Sabarkantha","1619.37"
"136","2003","3","Gujarat","Sabarkantha","2401.98"
"136","2004","3","Gujarat","Sabarkantha","2310.5"
"136","2005","3","Gujarat","Sabarkantha","2670.24"
"136","2006","3","Gujarat","Sabarkantha","2575.21"
"136","2007","3","Gujarat","Sabarkantha","2710.22"
"136","2008","3","Gujarat","Sabarkantha","2201.11"
"136","2009","3","Gujarat","Sabarkantha","2105.26"
"136","2010","3","Gujarat","Sabarkantha","2682.21"
"136","2011","3","Gujarat","Sabarkantha","2609.92"
"136","2012","3","Gujarat","Sabarkantha","2957.87"
"136","2013","3","Gujarat","Sabarkantha","2934.47"
"136","2014","3","Gujarat","Sabarkantha","2767.83"
"136","2015","3","Gujarat","Sabarkantha","2631.97"
"136","2016","3","Gujarat","Sabarkantha","2643.11"
"136","2017","3","Gujarat","Sabarkantha","2903.51"
"137","1970","3","Gujarat","Surat","1166.67"
"137","1971","3","Gujarat","Surat","1424.53"
"137","1972","3","Gujarat","Surat","1409.52"
"137","1973","3","Gujarat","Surat","1972.73"
"137","1974","3","Gujarat","Surat","1430.77"
"137","1975","3","Gujarat","Surat","1805.56"
"137","1976","3","Gujarat","Surat","1597.94"
"137","1977","3","Gujarat","Surat","1962.26"
"137","1978","3","Gujarat","Surat","2000.0"
"137","1979","3","Gujarat","Surat","1933.82"
"137","1980","3","Gujarat","Surat","3248.55"
"137","1981","3","Gujarat","Surat","1921.57"
"137","1982","3","Gujarat","Surat","2287.04"
"137","1983","3","Gujarat","Surat","2419.85"
"137","1984","3","Gujarat","Surat","2015.15"
"137","1985","3","Gujarat","Surat","1830.0"
"137","1986","3","Gujarat","Surat","2100.0"
"137","1987","3","Gujarat","Surat","1166.67"
"137","1988","3","Gujarat","Surat","1825.4"
"137","1989","3","Gujarat","Surat","1739.73"
"137","1990","3","Gujarat","Surat","1564.71"
"137","1991","3","Gujarat","Surat","2397.26"
"137","1992","3","Gujarat","Surat","1619.72"
"137","1993","3","Gujarat","Surat","1693.69"
"137","1994","3","Gujarat","Surat","2142.86"
"137","1995","3","Gujarat","Surat","1522.39"
"137","1996","3","Gujarat","Surat","2014.08"
"137","1997","3","Gujarat","Surat","1550.0"
"137","1998","3","Gujarat","Surat","2260.87"
"137","1999","3","Gujarat","Surat","2026.32"
"137","2000","3","Gujarat","Surat","2648.65"
"137","2001","3","Gujarat","Surat","1902.78"
"137","2002","3","Gujarat","Surat","1797.98"
"137","2003","3","Gujarat","Surat","1476.19"
"137","2004","3","Gujarat","Surat","1430.11"
"137","2005","3","Gujarat","Surat","2507.69"
"137","2006","3","Gujarat","Surat","2492.75"
"137","2007","3","Gujarat","Surat","1948.45"
"137","2008","3","Gujarat","Surat","2372.73"
"137","2009","3","Gujarat","Surat","2636.36"
"137","2010","3","Gujarat","Surat","3165.22"
"137","2011","3","Gujarat","Surat","2798.51"
"137","2012","3","Gujarat","Surat","2885.5"
"137","2013","3","Gujarat","Surat","2953.66"
"137","2014","3","Gujarat","Surat","2318.13"
"137","2015","3","Gujarat","Surat","2083.88"
"137","2016","3","Gujarat","Surat","2589.58"
"137","2017","3","Gujarat","Surat","2566.19"
"138","1970","3","Gujarat","Surendranagar","905.08"
"138","1971","3","Gujarat","Surendranagar","1046.22"
"138","1972","3","Gujarat","Surendranagar","1152.67"
"138","1973","3","Gujarat","Surendranagar","890.83"
"138","1974","3","Gujarat","Surendranagar","900.0"
"138","1975","3","Gujarat","Surendranagar","855.02"
"138","1976","3","Gujarat","Surendranagar","834.62"
"138","1977","3","Gujarat","Surendranagar","907.61"
"138","1978","3","Gujarat","Surendranagar","1467.66"
"138","1979","3","Gujarat","Surendranagar","1941.61"
"138","1980","3","Gujarat","Surendranagar","954.55"
"138","1981","3","Gujarat","Surendranagar","2007.81"
"138","1982","3","Gujarat","Surendranagar","2301.72"
"138","1983","3","Gujarat","Surendranagar","1836.62"
"138","1984","3","Gujarat","Surendranagar","1532.74"
"138","1985","3","Gujarat","Surendranagar","830.3"
"138","1986","3","Gujarat","Surendranagar","1111.11"
"138","1987","3","Gujarat","Surendranagar","1740.74"
"138","1988","3","Gujarat","Surendranagar","2130.03"
"138","1989","3","Gujarat","Surendranagar","1295.34"
"138","1990","3","Gujarat","Surendranagar","1370.5"
"138","1991","3","Gujarat","Surendranagar","1496.0"
"138","1992","3","Gujarat","Surendranagar","1254.34"
"138","1993","3","Gujarat","Surendranagar","1464.79"
"138","1994","3","Gujarat","Surendranagar","2043.48"
"138","1995","3","Gujarat","Surendranagar","1276.24"
"138","1996","3","Gujarat","Surendranagar","2173.08"
"138","1997","3","Gujarat","Surendranagar","2089.69"
"138","1998","3","Gujarat","Surendranagar","1856.41"
"138","1999","3","Gujarat","Surendranagar","1843.32"
"138","2000","3","Gujarat","Surendranagar","2275.23"
"138","2001","3","Gujarat","Surendranagar","2808.08"
"138","2002","3","Gujarat","Surendranagar","2091.55"
"138","2003","3","Gujarat","Surendranagar","2578.54"
"138","2004","3","Gujarat","Surendranagar","2054.9"
"138","2005","3","Gujarat","Surendranagar","2195.47"
"138","2006","3","Gujarat","Surendranagar","2256.17"
"138","2007","3","Gujarat","Surendranagar","2909.76"
"138","2008","3","Gujarat","Surendranagar","2375.34"
"138","2009","3","Gujarat","Surendranagar","2451.05"
"138","2010","3","Gujarat","Surendranagar","3127.08"
"138","2011","3","Gujarat","Surendranagar","3095.67"
"138","2012","3","Gujarat","Surendranagar","2800.6"
"138","2013","3","Gujarat","Surendranagar","3042.65"
"138","2014","3","Gujarat","Surendranagar","2915.46"
"138","2015","3","Gujarat","Surendranagar","3137.44"
"138","2016","3","Gujarat","Surendranagar","2895.3"
"138","2017","3","Gujarat","Surendranagar","3086.78"
"139","1970","10","Rajasthan","Ajmer","1054.55"
"139","1971","10","Rajasthan","Ajmer","1000.0"
"139","1972","10","Rajasthan","Ajmer","952.38"
"139","1973","10","Rajasthan","Ajmer","925.93"
"139","1974","10","Rajasthan","Ajmer","865.38"
"139","1975","10","Rajasthan","Ajmer","1356.02"
"139","1976","10","Rajasthan","Ajmer","1081.0"
"139","1977","10","Rajasthan","Ajmer","1618.08"
"139","1978","10","Rajasthan","Ajmer","1373.4"
"139","1979","10","Rajasthan","Ajmer","1318.84"
"139","1980","10","Rajasthan","Ajmer","1255.99"
"139","1981","10","Rajasthan","Ajmer","1320.21"
"139","1982","10","Rajasthan","Ajmer","1095.24"
"139","1983","10","Rajasthan","Ajmer","1153.85"
"139","1984","10","Rajasthan","Ajmer","1187.5"
"139","1985","10","Rajasthan","Ajmer","1438.52"
"139","1986","10","Rajasthan","Ajmer","1256.41"
"139","1987","10","Rajasthan","Ajmer","1884.62"
"139","1988","10","Rajasthan","Ajmer","2667.82"
"139","1989","10","Rajasthan","Ajmer","2631.4"
"139","1990","10","Rajasthan","Ajmer","1684.16"
"139","1991","10","Rajasthan","Ajmer","1979.66"
"139","1992","10","Rajasthan","Ajmer","2162.52"
"139","1993","10","Rajasthan","Ajmer","1301.97"
"139","1994","10","Rajasthan","Ajmer","1963.01"
"139","1995","10","Rajasthan","Ajmer","1718.33"
"139","1996","10","Rajasthan","Ajmer","1575.44"
"139","1997","10","Rajasthan","Ajmer","1821.13"
"139","1998","10","Rajasthan","Ajmer","1792.01"
"139","1999","10","Rajasthan","Ajmer","1018.56"
"139","2000","10","Rajasthan","Ajmer","1220.25"
"139","2001","10","Rajasthan","Ajmer","1823.59"
"139","2002","10","Rajasthan","Ajmer","2053.38"
"139","2003","10","Rajasthan","Ajmer","1955.09"
"139","2004","10","Rajasthan","Ajmer","2063.24"
"139","2005","10","Rajasthan","Ajmer","1330.08"
"139","2006","10","Rajasthan","Ajmer","2800.73"
"139","2007","10","Rajasthan","Ajmer","2390.23"
"139","2008","10","Rajasthan","Ajmer","2257.68"
"139","2009","10","Rajasthan","Ajmer","2471.46"
"139","2010","10","Rajasthan","Ajmer","3232.43"
"139","2011","10","Rajasthan","Ajmer","3152.09"
"139","2012","10","Rajasthan","Ajmer","3316.83"
"139","2013","10","Rajasthan","Ajmer","3447.68"
"139","2014","10","Rajasthan","Ajmer","2113.55"
"139","2015","10","Rajasthan","Ajmer","2761.65"
"139","2016","10","Rajasthan","Ajmer","3335.63"
"139","2017","10","Rajasthan","Ajmer","3174.25"
"140","1970","10","Rajasthan","Alwar","2253.73"
"140","1971","10","Rajasthan","Alwar","1521.74"
"140","1972","10","Rajasthan","Alwar","1778.95"
"140","1973","10","Rajasthan","Alwar","958.9"
"140","1974","10","Rajasthan","Alwar","1271.43"
"140","1975","10","Rajasthan","Alwar","1639.41"
"140","1976","10","Rajasthan","Alwar","1754.83"
"140","1977","10","Rajasthan","Alwar","1797.94"
"140","1978","10","Rajasthan","Alwar","1877.93"
"140","1979","10","Rajasthan","Alwar","1595.89"
"140","1980","10","Rajasthan","Alwar","1972.18"
"140","1981","10","Rajasthan","Alwar","2373.3"
"140","1982","10","Rajasthan","Alwar","2432.62"
"140","1983","10","Rajasthan","Alwar","2422.63"
"140","1984","10","Rajasthan","Alwar","2010.48"
"140","1985","10","Rajasthan","Alwar","2485.39"
"140","1986","10","Rajasthan","Alwar","1696.97"
"140","1987","10","Rajasthan","Alwar","2166.67"
"140","1988","10","Rajasthan","Alwar","2765.48"
"140","1989","10","Rajasthan","Alwar","2907.24"
"140","1990","10","Rajasthan","Alwar","2868.25"
"140","1991","10","Rajasthan","Alwar","2919.45"
"140","1992","10","Rajasthan","Alwar","2604.52"
"140","1993","10","Rajasthan","Alwar","2112.82"
"140","1994","10","Rajasthan","Alwar","3117.08"
"140","1995","10","Rajasthan","Alwar","3442.38"
"140","1996","10","Rajasthan","Alwar","3374.63"
"140","1997","10","Rajasthan","Alwar","3599.99"
"140","1998","10","Rajasthan","Alwar","3560.38"
"140","1999","10","Rajasthan","Alwar","3329.36"
"140","2000","10","Rajasthan","Alwar","3567.22"
"140","2001","10","Rajasthan","Alwar","3043.37"
"140","2002","10","Rajasthan","Alwar","3149.18"
"140","2003","10","Rajasthan","Alwar","3448.99"
"140","2004","10","Rajasthan","Alwar","3251.06"
"140","2005","10","Rajasthan","Alwar","3089.36"
"140","2006","10","Rajasthan","Alwar","3556.17"
"140","2007","10","Rajasthan","Alwar","3494.83"
"140","2008","10","Rajasthan","Alwar","4043.49"
"140","2009","10","Rajasthan","Alwar","3749.33"
"140","2010","10","Rajasthan","Alwar","4206.71"
"140","2011","10","Rajasthan","Alwar","3928.17"
"140","2012","10","Rajasthan","Alwar","4085.52"
"140","2013","10","Rajasthan","Alwar","3963.98"
"140","2014","10","Rajasthan","Alwar","3460.06"
"140","2015","10","Rajasthan","Alwar","3645.04"
"140","2016","10","Rajasthan","Alwar","4365.1"
"140","2017","10","Rajasthan","Alwar","4293.71"
"141","1970","10","Rajasthan","Banswara","1500.0"
"141","1971","10","Rajasthan","Banswara","1263.16"
"141","1972","10","Rajasthan","Banswara","1000.0"
"141","1973","10","Rajasthan","Banswara","1333.33"
"141","1974","10","Rajasthan","Banswara","1333.33"
"141","1975","10","Rajasthan","Banswara","1187.5"
"141","1976","10","Rajasthan","Banswara","1210.3"
"141","1977","10","Rajasthan","Banswara","1572.52"
"141","1978","10","Rajasthan","Banswara","1616.67"
"141","1979","10","Rajasthan","Banswara","741.94"
"141","1980","10","Rajasthan","Banswara","1334.69"
"141","1981","10","Rajasthan","Banswara","1437.33"
"141","1982","10","Rajasthan","Banswara","800.0"
"141","1983","10","Rajasthan","Banswara","1018.39"
"141","1984","10","Rajasthan","Banswara","1521.16"
"141","1985","10","Rajasthan","Banswara","1826.2"
"141","1986","10","Rajasthan","Banswara","1844.44"
"141","1987","10","Rajasthan","Banswara","2245.28"
"141","1988","10","Rajasthan","Banswara","2236.46"
"141","1989","10","Rajasthan","Banswara","2597.48"
"141","1990","10","Rajasthan","Banswara","2281.28"
"141","1991","10","Rajasthan","Banswara","2576.04"
"141","1992","10","Rajasthan","Banswara","1921.02"
"141","1993","10","Rajasthan","Banswara","2235.69"
"141","1994","10","Rajasthan","Banswara","2245.69"
"141","1995","10","Rajasthan","Banswara","1900.44"
"141","1996","10","Rajasthan","Banswara","2464.02"
"141","1997","10","Rajasthan","Banswara","1695.58"
"141","1998","10","Rajasthan","Banswara","2085.66"
"141","1999","10","Rajasthan","Banswara","1842.17"
"141","2000","10","Rajasthan","Banswara","1392.2"
"141","2001","10","Rajasthan","Banswara","2015.85"
"141","2002","10","Rajasthan","Banswara","1480.87"
"141","2003","10","Rajasthan","Banswara","2023.02"
"141","2004","10","Rajasthan","Banswara","2071.7"
"141","2005","10","Rajasthan","Banswara","1971.65"
"141","2006","10","Rajasthan","Banswara","1864.05"
"141","2007","10","Rajasthan","Banswara","2019.82"
"141","2008","10","Rajasthan","Banswara","1728.27"
"141","2009","10","Rajasthan","Banswara","2223.58"
"141","2010","10","Rajasthan","Banswara","2120.32"
"141","2011","10","Rajasthan","Banswara","2535.37"
"141","2012","10","Rajasthan","Banswara","2310.3"
"141","2013","10","Rajasthan","Banswara","2583.4"
"141","2014","10","Rajasthan","Banswara","2479.11"
"141","2015","10","Rajasthan","Banswara","2159.15"
"141","2016","10","Rajasthan","Banswara","2398.03"
"141","2017","10","Rajasthan","Banswara","2563.92"
"142","1970","10","Rajasthan","Barmer","1333.33"
"142","1971","10","Rajasthan","Barmer","1181.82"
"142","1972","10","Rajasthan","Barmer","1153.85"
"142","1973","10","Rajasthan","Barmer","717.95"
"142","1974","10","Rajasthan","Barmer","1187.5"
"142","1975","10","Rajasthan","Barmer","1020.83"
"142","1976","10","Rajasthan","Barmer","935.48"
"142","1977","10","Rajasthan","Barmer","1081.63"
"142","1978","10","Rajasthan","Barmer","1222.97"
"142","1979","10","Rajasthan","Barmer","1066.67"
"142","1980","10","Rajasthan","Barmer","1204.38"
"142","1981","10","Rajasthan","Barmer","1659.42"
"142","1982","10","Rajasthan","Barmer","1857.14"
"142","1983","10","Rajasthan","Barmer","1589.74"
"142","1984","10","Rajasthan","Barmer","1615.38"
"142","1985","10","Rajasthan","Barmer","2208.33"
"142","1986","10","Rajasthan","Barmer","1833.33"
"142","1987","10","Rajasthan","Barmer","1833.33"
"142","1988","10","Rajasthan","Barmer","2243.9"
"142","1989","10","Rajasthan","Barmer","2139.53"
"142","1990","10","Rajasthan","Barmer","2375.43"
"142","1991","10","Rajasthan","Barmer","2517.24"
"142","1992","10","Rajasthan","Barmer","2287.09"
"142","1993","10","Rajasthan","Barmer","1717.97"
"142","1994","10","Rajasthan","Barmer","2618.87"
