Dist Code,Year,State Code,State,District,Yield,Yield_Lag1,Avg_Season_Tmax,Avg_Season_DTR,Total_Season_Rain,Sowing_Rainfall,Terminal_Heat_Tmax,Heat_Stress_Days,Frost_Days
129,1982,3,Gujarat,Jamnagar,2379.6,2315.63,29.7585635359116,13.52541436464088,60.10000000000001,56.400000000000006,34.60327868852459,36.0,0.0
129,1983,3,Gujarat,Jamnagar,2364.13,2379.6,29.522099447513813,13.128729281767956,234.0,229.9,33.68852459016394,15.0,0.0
129,1984,3,Gujarat,Jamnagar,1667.69,2364.13,30.92087912087912,14.6489010989011,0.0,0.0,37.44918032786885,47.0,0.0
129,1985,3,Gujarat,Jamnagar,1609.09,1667.69,32.13314917127072,15.058563535911604,0.0,0.0,37.281967213114754,59.0,0.0
129,1986,3,Gujarat,Jamnagar,1984.85,1609.09,31.41325966850828,14.194475138121547,2.2,0.0,36.359016393442616,38.0,0.0
129,1987,3,Gujarat,Jamnagar,1000.0,1984.85,31.957458563535912,14.531491712707181,1.5,0.3,36.5327868852459,43.0,0.0
129,1988,3,Gujarat,Jamnagar,2205.13,1000.0,32.59175824175824,14.578571428571427,22.0,21.9,36.7655737704918,42.0,0.0
129,1989,3,Gujarat,Jamnagar,2021.74,2205.13,31.108839779005525,14.592265193370165,1.9000000000000001,0.0,35.43606557377049,29.0,0.0
129,1990,3,Gujarat,Jamnagar,833.33,2021.74,31.483977900552482,14.296685082872926,8.3,0.0,35.234426229508195,36.0,0.0
129,1991,3,Gujarat,Jamnagar,2216.22,833.33,31.1292817679558,13.932596685082874,7.700000000000001,4.9,36.054098360655736,39.0,0.0
129,1992,3,Gujarat,Jamnagar,2383.4,2216.22,31.07087912087912,14.065384615384614,1.0,0.0,35.1,34.0,0.0
129,1993,3,Gujarat,Jamnagar,1837.21,2383.4,31.479005524861872,14.160220994475138,9.299999999999999,0.8999999999999999,35.332786885245895,32.0,0.0
129,1994,3,Gujarat,Jamnagar,3142.86,1837.21,32.03370165745856,14.285635359116021,6.3999999999999995,4.0,36.88524590163934,50.0,0.0
129,1995,3,Gujarat,Jamnagar,2401.79,3142.86,30.711049723756904,13.938674033149175,6.699999999999999,0.1,34.78688524590164,34.0,0.0
129,1996,3,Gujarat,Jamnagar,2977.78,2401.79,31.93901098901099,14.314285714285713,6.7,2.8,37.03278688524591,49.0,0.0
129,1997,3,Gujarat,Jamnagar,2664.0,2977.78,30.95082872928177,14.1292817679558,35.9,0.7,35.04754098360655,32.0,0.0
129,1998,3,Gujarat,Jamnagar,2648.4,2664.0,30.807182320441992,13.519337016574585,0.8,0.0,36.360655737704924,40.0,0.0
129,1999,3,Gujarat,Jamnagar,1437.5,2648.4,31.465745856353593,14.430939226519337,10.1,7.2,36.84918032786886,41.0,0.0
129,2000,3,Gujarat,Jamnagar,1966.67,1437.5,31.712637362637366,14.725824175824176,0.2,0.0,36.980327868852456,40.0,0.0
129,2001,3,Gujarat,Jamnagar,2845.36,1966.67,31.979005524861872,14.814364640883976,0.0,0.0,35.960655737704926,37.0,0.0
129,2002,3,Gujarat,Jamnagar,2481.93,2845.36,31.800552486187843,14.397237569060772,2.8000000000000003,0.0,36.68852459016394,45.0,0.0
129,2003,3,Gujarat,Jamnagar,3547.87,2481.93,32.24640883977901,14.382872928176797,3.1999999999999997,0.4,36.680327868852466,43.0,0.0
129,2004,3,Gujarat,Jamnagar,1869.57,3547.87,32.14780219780219,14.840659340659341,0.0,0.0,38.05245901639344,54.0,0.0
129,2005,3,Gujarat,Jamnagar,2725.09,1869.57,31.23867403314917,14.208839779005523,0.9,0.4,35.96393442622951,42.0,0.0
129,2006,3,Gujarat,Jamnagar,2935.87,2725.09,31.514917127071826,14.625414364640886,5.699999999999999,0.0,35.1983606557377,36.0,0.0
129,2007,3,Gujarat,Jamnagar,3731.96,2935.87,31.71933701657458,13.94475138121547,3.9,0.0,36.5327868852459,41.0,0.0
129,2008,3,Gujarat,Jamnagar,3289.33,3731.96,30.93846153846154,14.183516483516486,22.7,18.9,36.413114754098366,41.0,0.0
129,2009,3,Gujarat,Jamnagar,3294.44,3289.33,32.20883977900552,13.938674033149175,8.899999999999999,8.399999999999999,37.08360655737704,48.0,0.0
129,2010,3,Gujarat,Jamnagar,3640.73,3294.44,32.459116022099444,14.358011049723759,0.7,0.0,38.173770491803275,53.0,0.0
129,2011,3,Gujarat,Jamnagar,3593.18,3640.73,30.461878453038675,13.418232044198893,84.4,84.4,36.24590163934426,45.0,0.0
129,2012,3,Gujarat,Jamnagar,2437.5,3593.18,30.946153846153845,14.10824175824176,0.8,0.0,35.81311475409836,42.0,0.0
129,2013,3,Gujarat,Jamnagar,4100.59,2437.5,31.380662983425417,13.9707182320442,4.7,0.0,35.640983606557384,37.0,0.0
129,2014,3,Gujarat,Jamnagar,3768.92,4100.59,30.267403314917125,13.711049723756904,5.1,0.0,35.42295081967213,39.0,0.0
129,2015,3,Gujarat,Jamnagar,3143.31,3768.92,31.383425414364645,13.54254143646409,17.5,7.700000000000001,35.88360655737706,38.0,0.0
129,2016,3,Gujarat,Jamnagar,2934.53,3143.31,31.92912087912088,14.030219780219781,2.3000000000000003,0.0,36.208196721311474,46.0,0.0
129,2017,3,Gujarat,Jamnagar,3602.15,2934.53,32.869613259668505,14.616022099447514,2.6,0.0,37.136065573770495,42.0,0.0
130,1971,3,Gujarat,Junagadh,1963.06,2132.99,31.095027624309395,14.48453038674033,1.4000000000000001,0.0,36.77213114754099,48.0,0.0
130,1972,3,Gujarat,Junagadh,1924.24,1963.06,31.14835164835165,14.287912087912085,0.4,0.0,35.508196721311485,43.0,0.0
130,1973,3,Gujarat,Junagadh,2075.83,1924.24,32.166850828729274,14.607734806629834,6.6,0.0,37.30491803278688,46.0,0.0
130,1974,3,Gujarat,Junagadh,1829.63,2075.83,31.83977900552486,14.758563535911604,1.4,0.0,37.14262295081968,51.0,0.0
130,1975,3,Gujarat,Junagadh,2148.65,1829.63,30.939226519337016,14.370718232044199,2.5,1.9,35.94754098360655,35.0,0.0
130,1976,3,Gujarat,Junagadh,2007.41,2148.65,30.702747252747255,14.462087912087915,2.5,0.0,35.040983606557376,28.0,0.0
130,1977,3,Gujarat,Junagadh,2416.67,2007.41,31.864640883977902,13.811049723756907,48.7,46.5,37.429508196721315,51.0,0.0
130,1978,3,Gujarat,Junagadh,1953.7,2416.67,30.89613259668509,13.682320441988951,20.2,9.6,34.94098360655738,34.0,0.0
130,1979,3,Gujarat,Junagadh,2453.9,1953.7,30.667403314917124,13.704419889502763,33.199999999999996,30.799999999999997,35.48360655737705,28.0,0.0
130,1980,3,Gujarat,Junagadh,2570.8,2453.9,30.408241758241754,13.091208791208793,140.60000000000002,139.8,36.32786885245901,40.0,0.0
130,1981,3,Gujarat,Junagadh,3115.01,2570.8,30.985082872928178,13.565745856353589,15.0,9.799999999999999,35.84098360655738,36.0,0.0
130,1982,3,Gujarat,Junagadh,3225.6,3115.01,29.7585635359116,13.52541436464088,60.10000000000001,56.400000000000006,34.60327868852459,36.0,0.0
130,1983,3,Gujarat,Junagadh,3232.85,3225.6,29.522099447513813,13.128729281767956,234.0,229.9,33.68852459016394,15.0,0.0
130,1984,3,Gujarat,Junagadh,2880.09,3232.85,30.92087912087912,14.6489010989011,0.0,0.0,37.44918032786885,47.0,0.0
130,1985,3,Gujarat,Junagadh,2915.13,2880.09,32.13314917127072,15.058563535911604,0.0,0.0,37.281967213114754,59.0,0.0
130,1986,3,Gujarat,Junagadh,2717.86,2915.13,31.41325966850828,14.194475138121547,2.2,0.0,36.359016393442616,38.0,0.0
130,1987,3,Gujarat,Junagadh,1288.89,2717.86,31.957458563535912,14.531491712707181,1.5,0.3,36.5327868852459,43.0,0.0
130,1988,3,Gujarat,Junagadh,3468.17,1288.89,32.59175824175824,14.578571428571427,22.0,21.9,36.7655737704918,42.0,0.0
130,1989,3,Gujarat,Junagadh,2670.19,3468.17,31.108839779005525,14.592265193370165,1.9000000000000001,0.0,35.43606557377049,29.0,0.0
130,1990,3,Gujarat,Junagadh,3042.92,2670.19,31.483977900552482,14.296685082872926,8.3,0.0,35.234426229508195,36.0,0.0
130,1991,3,Gujarat,Junagadh,2888.56,3042.92,31.1292817679558,13.932596685082874,7.700000000000001,4.9,36.054098360655736,39.0,0.0
130,1992,3,Gujarat,Junagadh,3056.94,2888.56,31.07087912087912,14.065384615384614,1.0,0.0,35.1,34.0,0.0
130,1993,3,Gujarat,Junagadh,2729.41,3056.94,31.479005524861872,14.160220994475138,9.299999999999999,0.8999999999999999,35.332786885245895,32.0,0.0
130,1994,3,Gujarat,Junagadh,3982.76,2729.41,32.03370165745856,14.285635359116021,6.3999999999999995,4.0,36.88524590163934,50.0,0.0
130,1995,3,Gujarat,Junagadh,3450.11,3982.76,30.711049723756904,13.938674033149175,6.699999999999999,0.1,34.78688524590164,34.0,0.0
130,1996,3,Gujarat,Junagadh,3593.32,3450.11,31.93901098901099,14.314285714285713,6.7,2.8,37.03278688524591,49.0,0.0
130,1997,3,Gujarat,Junagadh,3643.96,3593.32,30.95082872928177,14.1292817679558,35.9,0.7,35.04754098360655,32.0,0.0
130,1998,3,Gujarat,Junagadh,3779.04,3643.96,30.807182320441992,13.519337016574585,0.8,0.0,36.360655737704924,40.0,0.0
130,1999,3,Gujarat,Junagadh,2880.0,3779.04,31.465745856353593,14.430939226519337,10.1,7.2,36.84918032786886,41.0,0.0
130,2000,3,Gujarat,Junagadh,2389.38,2880.0,31.712637362637366,14.725824175824176,0.2,0.0,36.980327868852456,40.0,0.0
130,2001,3,Gujarat,Junagadh,3393.01,2389.38,31.979005524861872,14.814364640883976,0.0,0.0,35.960655737704926,37.0,0.0
130,2002,3,Gujarat,Junagadh,3070.59,3393.01,31.800552486187843,14.397237569060772,2.8000000000000003,0.0,36.68852459016394,45.0,0.0
130,2003,3,Gujarat,Junagadh,3672.3,3070.59,32.24640883977901,14.382872928176797,3.1999999999999997,0.4,36.680327868852466,43.0,0.0
130,2004,3,Gujarat,Junagadh,3559.69,3672.3,32.14780219780219,14.840659340659341,0.0,0.0,38.05245901639344,54.0,0.0
130,2005,3,Gujarat,Junagadh,3734.37,3559.69,31.23867403314917,14.208839779005523,0.9,0.4,35.96393442622951,42.0,0.0
130,2006,3,Gujarat,Junagadh,3611.36,3734.37,31.514917127071826,14.625414364640886,5.699999999999999,0.0,35.1983606557377,36.0,0.0
130,2007,3,Gujarat,Junagadh,4151.37,3611.36,31.71933701657458,13.94475138121547,3.9,0.0,36.5327868852459,41.0,0.0
130,2008,3,Gujarat,Junagadh,2925.66,4151.37,30.93846153846154,14.183516483516486,22.7,18.9,36.413114754098366,41.0,0.0
130,2009,3,Gujarat,Junagadh,3411.57,2925.66,32.20883977900552,13.938674033149175,8.899999999999999,8.399999999999999,37.08360655737704,48.0,0.0
130,2010,3,Gujarat,Junagadh,4174.57,3411.57,32.459116022099444,14.358011049723759,0.7,0.0,38.173770491803275,53.0,0.0
130,2011,3,Gujarat,Junagadh,3710.42,4174.57,30.461878453038675,13.418232044198893,84.4,84.4,36.24590163934426,45.0,0.0
130,2012,3,Gujarat,Junagadh,3047.51,3710.42,30.946153846153845,14.10824175824176,0.8,0.0,35.81311475409836,42.0,0.0
130,2013,3,Gujarat,Junagadh,4328.91,3047.51,31.380662983425417,13.9707182320442,4.7,0.0,35.640983606557384,37.0,0.0
130,2014,3,Gujarat,Junagadh,3968.16,4328.91,30.267403314917125,13.711049723756904,5.1,0.0,35.42295081967213,39.0,0.0
130,2015,3,Gujarat,Junagadh,3681.63,3968.16,31.383425414364645,13.54254143646409,17.5,7.700000000000001,35.88360655737706,38.0,0.0
130,2016,3,Gujarat,Junagadh,3620.9,3681.63,31.92912087912088,14.030219780219781,2.3000000000000003,0.0,36.208196721311474,46.0,0.0
130,2017,3,Gujarat,Junagadh,3777.59,3620.9,32.869613259668505,14.616022099447514,2.6,0.0,37.136065573770495,42.0,0.0
131,1971,3,Gujarat,Kheda,1691.96,1460.32,31.095027624309395,14.48453038674033,1.4000000000000001,0.0,36.77213114754099,48.0,0.0
131,1972,3,Gujarat,Kheda,1319.56,1691.96,31.14835164835165,14.287912087912085,0.4,0.0,35.508196721311485,43.0,0.0
131,1973,3,Gujarat,Kheda,1438.5,1319.56,32.166850828729274,14.607734806629834,6.6,0.0,37.30491803278688,46.0,0.0
131,1974,3,Gujarat,Kheda,1531.5,1438.5,31.83977900552486,14.758563535911604,1.4,0.0,37.14262295081968,51.0,0.0
131,1975,3,Gujarat,Kheda,1315.45,1531.5,30.939226519337016,14.370718232044199,2.5,1.9,35.94754098360655,35.0,0.0
131,1976,3,Gujarat,Kheda,1266.2,1315.45,30.702747252747255,14.462087912087915,2.5,0.0,35.040983606557376,28.0,0.0
131,1977,3,Gujarat,Kheda,1587.22,1266.2,31.864640883977902,13.811049723756907,48.7,46.5,37.429508196721315,51.0,0.0
131,1978,3,Gujarat,Kheda,1562.31,1587.22,30.89613259668509,13.682320441988951,20.2,9.6,34.94098360655738,34.0,0.0
131,1979,3,Gujarat,Kheda,1918.6,1562.31,30.667403314917124,13.704419889502763,33.199999999999996,30.799999999999997,35.48360655737705,28.0,0.0
131,1980,3,Gujarat,Kheda,1469.92,1918.6,30.408241758241754,13.091208791208793,140.60000000000002,139.8,36.32786885245901,40.0,0.0
131,1981,3,Gujarat,Kheda,2016.49,1469.92,30.985082872928178,13.565745856353589,15.0,9.799999999999999,35.84098360655738,36.0,0.0
131,1982,3,Gujarat,Kheda,2077.11,2016.49,29.7585635359116,13.52541436464088,60.10000000000001,56.400000000000006,34.60327868852459,36.0,0.0
131,1983,3,Gujarat,Kheda,2572.83,2077.11,29.522099447513813,13.128729281767956,234.0,229.9,33.68852459016394,15.0,0.0
131,1984,3,Gujarat,Kheda,1687.87,2572.83,30.92087912087912,14.6489010989011,0.0,0.0,37.44918032786885,47.0,0.0
131,1985,3,Gujarat,Kheda,1356.06,1687.87,32.13314917127072,15.058563535911604,0.0,0.0,37.281967213114754,59.0,0.0
131,1986,3,Gujarat,Kheda,1883.72,1356.06,31.41325966850828,14.194475138121547,2.2,0.0,36.359016393442616,38.0,0.0
131,1987,3,Gujarat,Kheda,1594.59,1883.72,31.957458563535912,14.531491712707181,1.5,0.3,36.5327868852459,43.0,0.0
131,1988,3,Gujarat,Kheda,1714.56,1594.59,32.59175824175824,14.578571428571427,22.0,21.9,36.7655737704918,42.0,0.0
131,1989,3,Gujarat,Kheda,1526.13,1714.56,31.108839779005525,14.592265193370165,1.9000000000000001,0.0,35.43606557377049,29.0,0.0
131,1990,3,Gujarat,Kheda,1832.5,1526.13,31.483977900552482,14.296685082872926,8.3,0.0,35.234426229508195,36.0,0.0
131,1991,3,Gujarat,Kheda,2011.76,1832.5,31.1292817679558,13.932596685082874,7.700000000000001,4.9,36.054098360655736,39.0,0.0
131,1992,3,Gujarat,Kheda,1895.01,2011.76,31.07087912087912,14.065384615384614,1.0,0.0,35.1,34.0,0.0
131,1993,3,Gujarat,Kheda,1915.31,1895.01,31.479005524861872,14.160220994475138,9.299999999999999,0.8999999999999999,35.332786885245895,32.0,0.0
131,1994,3,Gujarat,Kheda,2112.68,1915.31,32.03370165745856,14.285635359116021,6.3999999999999995,4.0,36.88524590163934,50.0,0.0
131,1995,3,Gujarat,Kheda,1849.25,2112.68,30.711049723756904,13.938674033149175,6.699999999999999,0.1,34.78688524590164,34.0,0.0
131,1996,3,Gujarat,Kheda,1959.02,1849.25,31.93901098901099,14.314285714285713,6.7,2.8,37.03278688524591,49.0,0.0
131,1997,3,Gujarat,Kheda,1879.73,1959.02,30.95082872928177,14.1292817679558,35.9,0.7,35.04754098360655,32.0,0.0
131,1998,3,Gujarat,Kheda,2056.2,1879.73,30.807182320441992,13.519337016574585,0.8,0.0,36.360655737704924,40.0,0.0
131,1999,3,Gujarat,Kheda,2079.49,2056.2,31.465745856353593,14.430939226519337,10.1,7.2,36.84918032786886,41.0,0.0
131,2000,3,Gujarat,Kheda,2205.78,2079.49,31.712637362637366,14.725824175824176,0.2,0.0,36.980327868852456,40.0,0.0
131,2001,3,Gujarat,Kheda,2385.69,2205.78,31.979005524861872,14.814364640883976,0.0,0.0,35.960655737704926,37.0,0.0
131,2002,3,Gujarat,Kheda,1964.74,2385.69,31.800552486187843,14.397237569060772,2.8000000000000003,0.0,36.68852459016394,45.0,0.0
131,2003,3,Gujarat,Kheda,2442.21,1964.74,32.24640883977901,14.382872928176797,3.1999999999999997,0.4,36.680327868852466,43.0,0.0
131,2004,3,Gujarat,Kheda,2287.93,2442.21,32.14780219780219,14.840659340659341,0.0,0.0,38.05245901639344,54.0,0.0
131,2005,3,Gujarat,Kheda,2338.88,2287.93,31.23867403314917,14.208839779005523,0.9,0.4,35.96393442622951,42.0,0.0
131,2006,3,Gujarat,Kheda,2020.94,2338.88,31.514917127071826,14.625414364640886,5.699999999999999,0.0,35.1983606557377,36.0,0.0
131,2007,3,Gujarat,Kheda,2810.38,2020.94,31.71933701657458,13.94475138121547,3.9,0.0,36.5327868852459,41.0,0.0
131,2008,3,Gujarat,Kheda,2117.7,2810.38,30.93846153846154,14.183516483516486,22.7,18.9,36.413114754098366,41.0,0.0
131,2009,3,Gujarat,Kheda,2350.62,2117.7,32.20883977900552,13.938674033149175,8.899999999999999,8.399999999999999,37.08360655737704,48.0,0.0
131,2010,3,Gujarat,Kheda,2684.05,2350.62,32.459116022099444,14.358011049723759,0.7,0.0,38.173770491803275,53.0,0.0
131,2011,3,Gujarat,Kheda,2740.59,2684.05,30.461878453038675,13.418232044198893,84.4,84.4,36.24590163934426,45.0,0.0
131,2012,3,Gujarat,Kheda,2693.44,2740.59,30.946153846153845,14.10824175824176,0.8,0.0,35.81311475409836,42.0,0.0
131,2013,3,Gujarat,Kheda,2658.92,2693.44,31.380662983425417,13.9707182320442,4.7,0.0,35.640983606557384,37.0,0.0
131,2014,3,Gujarat,Kheda,2705.57,2658.92,30.267403314917125,13.711049723756904,5.1,0.0,35.42295081967213,39.0,0.0
131,2015,3,Gujarat,Kheda,2830.74,2705.57,31.383425414364645,13.54254143646409,17.5,7.700000000000001,35.88360655737706,38.0,0.0
131,2016,3,Gujarat,Kheda,2921.82,2830.74,31.92912087912088,14.030219780219781,2.3000000000000003,0.0,36.208196721311474,46.0,0.0
131,2017,3,Gujarat,Kheda,2892.25,2921.82,32.869613259668505,14.616022099447514,2.6,0.0,37.136065573770495,42.0,0.0
132,1971,3,Gujarat,Kutch,1419.64,1686.57,31.095027624309395,14.48453038674033,1.4000000000000001,0.0,36.77213114754099,48.0,0.0
132,1972,3,Gujarat,Kutch,1649.64,1419.64,31.14835164835165,14.287912087912085,0.4,0.0,35.508196721311485,43.0,0.0
132,1973,3,Gujarat,Kutch,2057.47,1649.64,32.166850828729274,14.607734806629834,6.6,0.0,37.30491803278688,46.0,0.0
132,1974,3,Gujarat,Kutch,1681.32,2057.47,31.83977900552486,14.758563535911604,1.4,0.0,37.14262295081968,51.0,0.0
132,1975,3,Gujarat,Kutch,1769.23,1681.32,30.939226519337016,14.370718232044199,2.5,1.9,35.94754098360655,35.0,0.0
132,1976,3,Gujarat,Kutch,1650.6,1769.23,30.702747252747255,14.462087912087915,2.5,0.0,35.040983606557376,28.0,0.0
132,1977,3,Gujarat,Kutch,2012.05,1650.6,31.864640883977902,13.811049723756907,48.7,46.5,37.429508196721315,51.0,0.0
132,1978,3,Gujarat,Kutch,2167.88,2012.05,30.89613259668509,13.682320441988951,20.2,9.6,34.94098360655738,34.0,0.0
132,1979,3,Gujarat,Kutch,1941.49,2167.88,30.667403314917124,13.704419889502763,33.199999999999996,30.799999999999997,35.48360655737705,28.0,0.0
132,1980,3,Gujarat,Kutch,2427.63,1941.49,30.408241758241754,13.091208791208793,140.60000000000002,139.8,36.32786885245901,40.0,0.0
132,1981,3,Gujarat,Kutch,1733.03,2427.63,30.985082872928178,13.565745856353589,15.0,9.799999999999999,35.84098360655738,36.0,0.0
132,1982,3,Gujarat,Kutch,1952.15,1733.03,29.7585635359116,13.52541436464088,60.10000000000001,56.400000000000006,34.60327868852459,36.0,0.0
132,1983,3,Gujarat,Kutch,2590.43,1952.15,29.522099447513813,13.128729281767956,234.0,229.9,33.68852459016394,15.0,0.0
132,1984,3,Gujarat,Kutch,2756.1,2590.43,30.92087912087912,14.6489010989011,0.0,0.0,37.44918032786885,47.0,0.0
132,1985,3,Gujarat,Kutch,2983.87,2756.1,32.13314917127072,15.058563535911604,0.0,0.0,37.281967213114754,59.0,0.0
132,1986,3,Gujarat,Kutch,2923.08,2983.87,31.41325966850828,14.194475138121547,2.2,0.0,36.359016393442616,38.0,0.0
132,1987,3,Gujarat,Kutch,2222.22,2923.08,31.957458563535912,14.531491712707181,1.5,0.3,36.5327868852459,43.0,0.0
132,1988,3,Gujarat,Kutch,2880.28,2222.22,32.59175824175824,14.578571428571427,22.0,21.9,36.7655737704918,42.0,0.0
132,1989,3,Gujarat,Kutch,1971.43,2880.28,31.108839779005525,14.592265193370165,1.9000000000000001,0.0,35.43606557377049,29.0,0.0
132,1990,3,Gujarat,Kutch,2478.26,1971.43,31.483977900552482,14.296685082872926,8.3,0.0,35.234426229508195,36.0,0.0
132,1991,3,Gujarat,Kutch,2989.47,2478.26,31.1292817679558,13.932596685082874,7.700000000000001,4.9,36.054098360655736,39.0,0.0
132,1992,3,Gujarat,Kutch,2344.0,2989.47,31.07087912087912,14.065384615384614,1.0,0.0,35.1,34.0,0.0
132,1993,3,Gujarat,Kutch,2628.57,2344.0,31.479005524861872,14.160220994475138,9.299999999999999,0.8999999999999999,35.332786885245895,32.0,0.0
132,1994,3,Gujarat,Kutch,2688.0,2628.57,32.03370165745856,14.285635359116021,6.3999999999999995,4.0,36.88524590163934,50.0,0.0
132,1995,3,Gujarat,Kutch,2547.37,2688.0,30.711049723756904,13.938674033149175,6.699999999999999,0.1,34.78688524590164,34.0,0.0
132,1996,3,Gujarat,Kutch,2500.0,2547.37,31.93901098901099,14.314285714285713,6.7,2.8,37.03278688524591,49.0,0.0
132,1997,3,Gujarat,Kutch,2992.06,2500.0,30.95082872928177,14.1292817679558,35.9,0.7,35.04754098360655,32.0,0.0
132,1998,3,Gujarat,Kutch,2779.41,2992.06,30.807182320441992,13.519337016574585,0.8,0.0,36.360655737704924,40.0,0.0
132,1999,3,Gujarat,Kutch,2821.62,2779.41,31.465745856353593,14.430939226519337,10.1,7.2,36.84918032786886,41.0,0.0
132,2000,3,Gujarat,Kutch,2454.55,2821.62,31.712637362637366,14.725824175824176,0.2,0.0,36.980327868852456,40.0,0.0
132,2001,3,Gujarat,Kutch,2639.71,2454.55,31.979005524861872,14.814364640883976,0.0,0.0,35.960655737704926,37.0,0.0
132,2002,3,Gujarat,Kutch,2438.27,2639.71,31.800552486187843,14.397237569060772,2.8000000000000003,0.0,36.68852459016394,45.0,0.0
132,2003,3,Gujarat,Kutch,2752.94,2438.27,32.24640883977901,14.382872928176797,3.1999999999999997,0.4,36.680327868852466,43.0,0.0
132,2004,3,Gujarat,Kutch,2263.57,2752.94,32.14780219780219,14.840659340659341,0.0,0.0,38.05245901639344,54.0,0.0
132,2005,3,Gujarat,Kutch,2569.62,2263.57,31.23867403314917,14.208839779005523,0.9,0.4,35.96393442622951,42.0,0.0
132,2006,3,Gujarat,Kutch,2600.0,2569.62,31.514917127071826,14.625414364640886,5.699999999999999,0.0,35.1983606557377,36.0,0.0
132,2007,3,Gujarat,Kutch,2791.39,2600.0,31.71933701657458,13.94475138121547,3.9,0.0,36.5327868852459,41.0,0.0
132,2008,3,Gujarat,Kutch,2746.27,2791.39,30.93846153846154,14.183516483516486,22.7,18.9,36.413114754098366,41.0,0.0
132,2009,3,Gujarat,Kutch,2837.94,2746.27,32.20883977900552,13.938674033149175,8.899999999999999,8.399999999999999,37.08360655737704,48.0,0.0
132,2010,3,Gujarat,Kutch,2787.36,2837.94,32.459116022099444,14.358011049723759,0.7,0.0,38.173770491803275,53.0,0.0
132,2011,3,Gujarat,Kutch,2934.64,2787.36,30.461878453038675,13.418232044198893,84.4,84.4,36.24590163934426,45.0,0.0
132,2012,3,Gujarat,Kutch,3063.55,2934.64,30.946153846153845,14.10824175824176,0.8,0.0,35.81311475409836,42.0,0.0
132,2013,3,Gujarat,Kutch,3292.55,3063.55,31.380662983425417,13.9707182320442,4.7,0.0,35.640983606557384,37.0,0.0
132,2014,3,Gujarat,Kutch,3010.83,3292.55,30.267403314917125,13.711049723756904,5.1,0.0,35.42295081967213,39.0,0.0
132,2015,3,Gujarat,Kutch,2856.19,3010.83,31.383425414364645,13.54254143646409,17.5,7.700000000000001,35.88360655737706,38.0,0.0
132,2016,3,Gujarat,Kutch,2823.6,2856.19,31.92912087912088,14.030219780219781,2.3000000000000003,0.0,36.208196721311474,46.0,0.0
132,2017,3,Gujarat,Kutch,2897.13,2823.6,32.869613259668505,14.616022099447514,2.6,0.0,37.136065573770495,42.0,0.0
133,1971,3,Gujarat,Mehsana,1808.57,1871.66,31.095027624309395,14.48453038674033,1.4000000000000001,0.0,36.77213114754099,48.0,0.0
133,1972,3,Gujarat,Mehsana,1938.14,1808.57,31.14835164835165,14.287912087912085,0.4,0.0,35.508196721311485,43.0,0.0
133,1973,3,Gujarat,Mehsana,2184.97,1938.14,32.166850828729274,14.607734806629834,6.6,0.0,37.30491803278688,46.0,0.0
133,1974,3,Gujarat,Mehsana,2725.61,2184.97,31.83977900552486,14.758563535911604,1.4,0.0,37.14262295081968,51.0,0.0
133,1975,3,Gujarat,Mehsana,2140.94,2725.61,30.939226519337016,14.370718232044199,2.5,1.9,35.94754098360655,35.0,0.0
133,1976,3,Gujarat,Mehsana,1868.7,2140.94,30.702747252747255,14.462087912087915,2.5,0.0,35.040983606557376,28.0,0.0
133,1977,3,Gujarat,Mehsana,1875.14,1868.7,31.864640883977902,13.811049723756907,48.7,46.5,37.429508196721315,51.0,0.0
133,1978,3,Gujarat,Mehsana,2740.59,1875.14,30.89613259668509,13.682320441988951,20.2,9.6,34.94098360655738,34.0,0.0
133,1979,3,Gujarat,Mehsana,2447.12,2740.59,30.667403314917124,13.704419889502763,33.199999999999996,30.799999999999997,35.48360655737705,28.0,0.0
133,1980,3,Gujarat,Mehsana,2528.41,2447.12,30.408241758241754,13.091208791208793,140.60000000000002,139.8,36.32786885245901,40.0,0.0
133,1981,3,Gujarat,Mehsana,1667.86,2528.41,30.985082872928178,13.565745856353589,15.0,9.799999999999999,35.84098360655738,36.0,0.0
133,1982,3,Gujarat,Mehsana,2148.36,1667.86,29.7585635359116,13.52541436464088,60.10000000000001,56.400000000000006,34.60327868852459,36.0,0.0
133,1983,3,Gujarat,Mehsana,2487.89,2148.36,29.522099447513813,13.128729281767956,234.0,229.9,33.68852459016394,15.0,0.0
133,1984,3,Gujarat,Mehsana,2362.53,2487.89,30.92087912087912,14.6489010989011,0.0,0.0,37.44918032786885,47.0,0.0
133,1985,3,Gujarat,Mehsana,2505.34,2362.53,32.13314917127072,15.058563535911604,0.0,0.0,37.281967213114754,59.0,0.0
133,1986,3,Gujarat,Mehsana,2557.88,2505.34,31.41325966850828,14.194475138121547,2.2,0.0,36.359016393442616,38.0,0.0
133,1987,3,Gujarat,Mehsana,2256.41,2557.88,31.957458563535912,14.531491712707181,1.5,0.3,36.5327868852459,43.0,0.0
133,1988,3,Gujarat,Mehsana,3158.59,2256.41,32.59175824175824,14.578571428571427,22.0,21.9,36.7655737704918,42.0,0.0
133,1989,3,Gujarat,Mehsana,2437.5,3158.59,31.108839779005525,14.592265193370165,1.9000000000000001,0.0,35.43606557377049,29.0,0.0
133,1990,3,Gujarat,Mehsana,2910.43,2437.5,31.483977900552482,14.296685082872926,8.3,0.0,35.234426229508195,36.0,0.0
